"sede_codigo","periodo_id","periodo_anio","actividad_id","actividad_codigo","actividad_nombre"
"105001011461","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001011606,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001011606","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001011631,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001011690","10","2023","4","4","Exposici�n y ense�anza de los contenidos curriculares en red (intranet)"
"105001011690,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001011690","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001011703","10","2023","4","4","Exposici�n y ense�anza de los contenidos curriculares en red (intranet)"
"105001011703,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001011703","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001011711,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001011711","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001011886","10","2023","4","4","Exposici�n y ense�anza de los contenidos curriculares en red (intranet)"
"105001011886,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001011886","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001012696","10","2023","4","4","Exposici�n y ense�anza de los contenidos curriculares en red (intranet)"
"105001012696,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001012696","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001012700,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001013013","10","2023","4","4","Exposici�n y ense�anza de los contenidos curriculares en red (intranet)"
"105001013013,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001013013","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001013072,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001013072","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001013081","10","2023","4","4","Exposici�n y ense�anza de los contenidos curriculares en red (intranet)"
"105001013081,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001013081","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001013145,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001013145","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001013340,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001013340","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001013439,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001013439","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001013447,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001013447","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001013455,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001013455","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001013633,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001013633","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001015229","10","2023","4","4","Exposici�n y ense�anza de los contenidos curriculares en red (intranet)"
"105001015229,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001015229","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001015849","10","2023","4","4","Exposici�n y ense�anza de los contenidos curriculares en red (intranet)"
"105001015849,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001015849","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001015857,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001016420,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001016420","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001016462","10","2023","4","4","Exposici�n y ense�anza de los contenidos curriculares en red (intranet)"
"105001016462,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001016489,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001016489","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001017132","10","2023","4","4","Exposici�n y ense�anza de los contenidos curriculares en red (intranet)"
"105001017132,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001017132","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001017396,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001017396","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001017400,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001019011","10","2023","4","4","Exposici�n y ense�anza de los contenidos curriculares en red (intranet)"
"105001019011,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001019011","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001019062","10","2023","4","4","Exposici�n y ense�anza de los contenidos curriculares en red (intranet)"
"105001019062,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001019062","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001019089,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001019143","10","2023","4","4","Exposici�n y ense�anza de los contenidos curriculares en red (intranet)"
"105001019143,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001019143","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001019194","10","2023","4","4","Exposici�n y ense�anza de los contenidos curriculares en red (intranet)"
"105001019194,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001019194","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001019232,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001019232","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001019283","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001019305","10","2023","4","4","Exposici�n y ense�anza de los contenidos curriculares en red (intranet)"
"105001019330,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001019330","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001019429,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001019429","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001020605,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001020605","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001021075","10","2023","4","4","Exposici�n y ense�anza de los contenidos curriculares en red (intranet)"
"105001021075,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001021075","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001021199","10","2023","4","4","Exposici�n y ense�anza de los contenidos curriculares en red (intranet)"
"105001021199,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"105001021199","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"105001021547,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
